_id,id,airline-code,airline-name,flightLegs-aircraft-ownerAirlineCode,flightLegs-aircraft-typeCode,flightLegs-arrivalInformation-airport-city-country-areaCode,flightLegs-arrivalInformation-airport-city-country-code,flightLegs-arrivalInformation-airport-city-country-name,flightLegs-arrivalInformation-airport-code,flightLegs-arrivalInformation-airport-location-latitude,flightLegs-arrivalInformation-airport-location-longitude,flightLegs-arrivalInformation-times-actual,flightLegs-arrivalInformation-times-actualTouchDownTime,flightLegs-arrivalInformation-times-estimated-value,flightLegs-arrivalInformation-times-latestPublished,flightLegs-arrivalInformation-times-scheduled,flightLegs-departureInformation-airport-city-country-areaCode,flightLegs-departureInformation-airport-city-country-code,flightLegs-departureInformation-airport-city-country-name,flightLegs-departureInformation-airport-code,flightLegs-departureInformation-airport-location-latitude,flightLegs-departureInformation-airport-location-longitude,flightLegs-departureInformation-airport-places-departurePositionTerminal-boardingTerminal,flightLegs-departureInformation-airport-places-departurePositionTerminal-gateNumber,flightLegs-departureInformation-times-actual,flightLegs-departureInformation-times-actualTakeOffTime,flightLegs-departureInformation-times-latestPublished,flightLegs-departureInformation-times-scheduled,flightLegs-irregularity-delayDuration,flightLegs-irregularity-delayInformation-delayReasonPublicLong,flightLegs-irregularity-delayInformation-delayReasonPublicShort,flightLegs-irregularity-delayReason,flightLegs-scheduledFlightDuration,flightLegs-serviceType,flightNumber,flightStatusPublic,flightLegs-status,flightLegs-arrivalInformation-airport-places-arrivalPositionTerminal,flightLegs-irregularity-delayDuration-total
6900d1f9070ea0be29d32af9,20250628+KL+1402,KL,KLM ROYAL DUTCH AIRLINES,KL,73J,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T10:24:00.000+02:00,2025-06-28T10:12:00.000+02:00,2025-06-28T10:24:00.000+02:00,2025-06-28T10:24:00.000+02:00,2025-06-28T10:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F33,2025-06-28T09:15:00.000+02:00,2025-06-28T09:29:00.000+02:00,2025-06-28T09:15:00.000+02:00,2025-06-28T08:40:00.000+02:00,0035,,,,PT1H20M,J,1402,ARRIVED,S,,35.0
6900d1f9070ea0be29d32afa,20250628+KL+1404,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-28T10:55:00.000+02:00,2025-06-28T10:55:00.000+02:00,2025-06-28T10:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-28T09:30:00.000+02:00,2025-06-28T09:30:00.000+02:00,,,,,PT1H25M,J,1404,CANCELLED,C,,
6900d1f9070ea0be29d32afb,20250628+AF+1444,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-28T12:11:00.000+02:00,2025-06-28T12:11:00.000+02:00,2025-06-28T11:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F27,,,2025-06-28T11:05:00.000+02:00,2025-06-28T09:35:00.000+02:00,,,,,PT1H25M,J,1444,CANCELLED,C,,
6900d1f9070ea0be29d32afc,20250628+KL+1406,KL,KLM ROYAL DUTCH AIRLINES,KL,73W,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T11:33:00.000+02:00,2025-06-28T11:17:00.000+02:00,2025-06-28T11:33:00.000+02:00,2025-06-28T11:33:00.000+02:00,2025-06-28T11:30:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F33,2025-06-28T10:15:00.000+02:00,2025-06-28T10:29:00.000+02:00,2025-06-28T10:15:00.000+02:00,2025-06-28T10:15:00.000+02:00,,,,,PT1H15M,J,1406,ARRIVED,S,,
6900d1f9070ea0be29d32afd,20250628+AF+1640,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T14:15:00.000+02:00,2025-06-28T14:01:00.000+02:00,2025-06-28T14:15:00.000+02:00,2025-06-28T14:15:00.000+02:00,2025-06-28T13:10:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F48,2025-06-28T12:59:00.000+02:00,2025-06-28T13:11:00.000+02:00,2025-06-28T12:59:00.000+02:00,2025-06-28T11:45:00.000+02:00,0114,This flight was delayed due to technical issues.,Technical issues,,PT1H25M,J,1640,ARRIVED,S,,114.0
6900d1f9070ea0be29d32afe,20250628+AF+1740,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T13:37:00.000+02:00,2025-06-28T13:21:00.000+02:00,2025-06-28T13:37:00.000+02:00,2025-06-28T13:37:00.000+02:00,2025-06-28T13:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F33,2025-06-28T12:20:00.000+02:00,2025-06-28T12:34:00.000+02:00,2025-06-28T12:20:00.000+02:00,2025-06-28T12:15:00.000+02:00,0005,,,,PT1H25M,J,1740,ARRIVED,S,,5.0
6900d1f9070ea0be29d32aff,20250628+AF+1436,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T14:56:00.000+02:00,2025-06-28T14:40:00.000+02:00,2025-06-28T14:56:00.000+02:00,2025-06-28T14:56:00.000+02:00,2025-06-28T14:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F56,2025-06-28T13:35:00.000+02:00,2025-06-28T13:54:00.000+02:00,2025-06-28T13:35:00.000+02:00,2025-06-28T13:30:00.000+02:00,0005,,,,PT1H25M,J,1436,ARRIVED,S,,5.0
6900d1f9070ea0be29d32b00,20250628+AF+1840,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T15:55:00.000+02:00,2025-06-28T15:41:00.000+02:00,2025-06-28T15:55:00.000+02:00,2025-06-28T15:55:00.000+02:00,2025-06-28T15:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F32,2025-06-28T14:39:00.000+02:00,2025-06-28T14:53:00.000+02:00,2025-06-28T14:39:00.000+02:00,2025-06-28T14:30:00.000+02:00,0009,This flight was delayed due to operational issues.,Operational issues,,PT1H25M,J,1840,ARRIVED,S,,9.0
6900d1f9070ea0be29d32b01,20250628+KL+1408,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-28T15:45:00.000+02:00,2025-06-28T15:45:00.000+02:00,2025-06-28T15:45:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-28T14:30:00.000+02:00,2025-06-28T14:30:00.000+02:00,,,,,PT1H15M,J,1408,CANCELLED,C,,
6900d1f9070ea0be29d32b02,20250628+AF+1440,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-28T20:59:00.000+02:00,2025-06-28T20:40:00.000+02:00,2025-06-28T20:59:00.000+02:00,2025-06-28T20:59:00.000+02:00,2025-06-28T19:15:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F27,2025-06-28T19:40:00.000+02:00,2025-06-28T19:54:00.000+02:00,2025-06-28T19:40:00.000+02:00,2025-06-28T17:50:00.000+02:00,0150,This flight was delayed due to technical issues.,Technical issues,,PT1H25M,J,1440,ARRIVED,S,,150.0
6900d1f9070ea0be29d32b03,20250628+KL+1410,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-28T20:00:00.000+02:00,2025-06-28T20:00:00.000+02:00,2025-06-28T20:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-28T18:40:00.000+02:00,2025-06-28T18:40:00.000+02:00,,,,,PT1H20M,J,1410,CANCELLED,C,,
6900d1f9070ea0be29d32b04,20250629+AF+1240,AF,AIR FRANCE,AF,32A,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T08:23:00.000+02:00,2025-06-29T08:19:00.000+02:00,2025-06-29T08:23:00.000+02:00,2025-06-29T08:23:00.000+02:00,2025-06-29T08:35:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F54,2025-06-29T07:23:00.000+02:00,2025-06-29T07:39:00.000+02:00,2025-06-29T07:23:00.000+02:00,2025-06-29T07:10:00.000+02:00,0013,,,,PT1H25M,J,1240,ARRIVED,S,,13.0
6900d1f9070ea0be29d32b05,20250629+AF+1340,AF,AIR FRANCE,AF,318,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T09:27:00.000+02:00,2025-06-29T09:23:00.000+02:00,2025-06-29T09:27:00.000+02:00,2025-06-29T09:27:00.000+02:00,2025-06-29T09:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F51,2025-06-29T08:20:00.000+02:00,2025-06-29T08:37:00.000+02:00,2025-06-29T08:20:00.000+02:00,2025-06-29T08:15:00.000+02:00,0005,,,,PT1H25M,J,1340,ARRIVED,S,,5.0
6900d1f9070ea0be29d32b06,20250629+AF+1444,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T10:29:00.000+02:00,2025-06-29T10:25:00.000+02:00,2025-06-29T10:29:00.000+02:00,2025-06-29T10:29:00.000+02:00,2025-06-29T10:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F56,2025-06-29T09:19:00.000+02:00,2025-06-29T09:33:00.000+02:00,2025-06-29T09:19:00.000+02:00,2025-06-29T09:15:00.000+02:00,0004,,,,PT1H25M,J,1444,ARRIVED,S,,4.0
6900d1f9070ea0be29d32b07,20250629+KL+1404,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-29T10:55:00.000+02:00,2025-06-29T10:55:00.000+02:00,2025-06-29T10:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-29T09:30:00.000+02:00,2025-06-29T09:30:00.000+02:00,,,,,PT1H25M,J,1404,CANCELLED,C,,
6900d1f9070ea0be29d32b08,20250629+KL+1406,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T11:33:00.000+02:00,2025-06-29T11:27:00.000+02:00,2025-06-29T11:33:00.000+02:00,2025-06-29T11:33:00.000+02:00,2025-06-29T11:30:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F27,2025-06-29T10:31:00.000+02:00,2025-06-29T10:46:00.000+02:00,2025-06-29T10:31:00.000+02:00,2025-06-29T10:15:00.000+02:00,0016,,,,PT1H15M,J,1406,ARRIVED,S,,16.0
6900d1f9070ea0be29d32b09,20250629+AF+1640,AF,AIR FRANCE,AF,32A,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T12:51:00.000+02:00,2025-06-29T12:46:00.000+02:00,2025-06-29T12:51:00.000+02:00,2025-06-29T12:51:00.000+02:00,2025-06-29T13:10:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F35,2025-06-29T11:51:00.000+02:00,2025-06-29T12:04:00.000+02:00,2025-06-29T11:51:00.000+02:00,2025-06-29T11:45:00.000+02:00,0006,,,,PT1H25M,J,1640,ARRIVED,S,,6.0
6900d1f9070ea0be29d32b0a,20250629+AF+1740,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T13:21:00.000+02:00,2025-06-29T13:11:00.000+02:00,2025-06-29T13:21:00.000+02:00,2025-06-29T13:21:00.000+02:00,2025-06-29T13:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F56,2025-06-29T12:13:00.000+02:00,2025-06-29T12:30:00.000+02:00,2025-06-29T12:13:00.000+02:00,2025-06-29T12:15:00.000+02:00,,,,,PT1H25M,J,1740,ARRIVED,S,,
6900d1f9070ea0be29d32b0b,20250629+AF+1436,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T15:05:00.000+02:00,2025-06-29T14:59:00.000+02:00,2025-06-29T15:05:00.000+02:00,2025-06-29T15:05:00.000+02:00,2025-06-29T14:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F28,2025-06-29T14:01:00.000+02:00,2025-06-29T14:18:00.000+02:00,2025-06-29T14:01:00.000+02:00,2025-06-29T13:30:00.000+02:00,0031,,,,PT1H25M,J,1436,ARRIVED,S,,31.0
6900d1f9070ea0be29d32b0c,20250629+AF+1840,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T16:21:00.000+02:00,2025-06-29T16:16:00.000+02:00,2025-06-29T16:21:00.000+02:00,2025-06-29T16:21:00.000+02:00,2025-06-29T15:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F44,2025-06-29T15:13:00.000+02:00,2025-06-29T15:35:00.000+02:00,2025-06-29T15:13:00.000+02:00,2025-06-29T14:30:00.000+02:00,0043,,,,PT1H25M,J,1840,ARRIVED,S,,43.0
6900d1f9070ea0be29d32b0d,20250629+KL+1408,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-29T15:45:00.000+02:00,2025-06-29T15:45:00.000+02:00,2025-06-29T15:45:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-29T14:30:00.000+02:00,2025-06-29T14:30:00.000+02:00,,,,,PT1H15M,J,1408,CANCELLED,C,,
6900d1f9070ea0be29d32b0e,20250629+AF+1140,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T17:59:00.000+02:00,2025-06-29T17:53:00.000+02:00,2025-06-29T17:59:00.000+02:00,2025-06-29T17:59:00.000+02:00,2025-06-29T17:45:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F21,2025-06-29T16:46:00.000+02:00,2025-06-29T17:14:00.000+02:00,2025-06-29T16:46:00.000+02:00,2025-06-29T16:25:00.000+02:00,0021,,,,PT1H20M,J,1140,ARRIVED,S,,21.0
6900d1f9070ea0be29d32b0f,20250629+AF+1440,AF,AIR FRANCE,AF,318,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-29T19:49:00.000+02:00,2025-06-29T19:42:00.000+02:00,2025-06-29T19:49:00.000+02:00,2025-06-29T19:49:00.000+02:00,2025-06-29T19:15:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F35,2025-06-29T18:45:00.000+02:00,2025-06-29T18:58:00.000+02:00,2025-06-29T18:45:00.000+02:00,2025-06-29T17:50:00.000+02:00,0055,This flight was delayed due to operational issues.,Operational issues,,PT1H25M,J,1440,ARRIVED,S,,55.0
6900d1f9070ea0be29d32b10,20250629+KL+1410,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-29T20:00:00.000+02:00,2025-06-29T20:00:00.000+02:00,2025-06-29T20:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-29T18:40:00.000+02:00,2025-06-29T18:40:00.000+02:00,,,,,PT1H20M,J,1410,CANCELLED,C,,
6900d1f9070ea0be29d32b11,20250630+AF+1240,AF,AIR FRANCE,AF,32A,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T08:33:00.000+02:00,2025-06-30T08:28:00.000+02:00,2025-06-30T08:33:00.000+02:00,2025-06-30T08:33:00.000+02:00,2025-06-30T08:35:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F51,2025-06-30T07:31:00.000+02:00,2025-06-30T07:47:00.000+02:00,2025-06-30T07:31:00.000+02:00,2025-06-30T07:10:00.000+02:00,0021,,,,PT1H25M,J,1240,ARRIVED,S,,21.0
6900d1f9070ea0be29d32b12,20250630+AF+1340,AF,AIR FRANCE,AF,320,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T09:29:00.000+02:00,2025-06-30T09:24:00.000+02:00,2025-06-30T09:29:00.000+02:00,2025-06-30T09:29:00.000+02:00,2025-06-30T09:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F28,2025-06-30T08:26:00.000+02:00,2025-06-30T08:42:00.000+02:00,2025-06-30T08:26:00.000+02:00,2025-06-30T08:15:00.000+02:00,0011,,,,PT1H25M,J,1340,ARRIVED,S,,11.0
6900d1f9070ea0be29d32b13,20250630+KL+1402,KL,KLM ROYAL DUTCH AIRLINES,KL,73W,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T09:52:00.000+02:00,2025-06-30T09:49:00.000+02:00,2025-06-30T09:52:00.000+02:00,2025-06-30T09:52:00.000+02:00,2025-06-30T10:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F50,2025-06-30T08:53:00.000+02:00,2025-06-30T09:09:00.000+02:00,2025-06-30T08:53:00.000+02:00,2025-06-30T08:40:00.000+02:00,"0002, 0011","This flight was delayed due to the late arrival of the aircraft., This flight was delayed due to operational issues.","Delayed incoming aircraft, Operational issues",,PT1H20M,J,1402,ARRIVED,S,,13.0
6900d1f9070ea0be29d32b14,20250630+AF+1444,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T10:23:00.000+02:00,2025-06-30T10:18:00.000+02:00,2025-06-30T10:23:00.000+02:00,2025-06-30T10:23:00.000+02:00,2025-06-30T10:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F33,2025-06-30T09:23:00.000+02:00,2025-06-30T09:38:00.000+02:00,2025-06-30T09:23:00.000+02:00,2025-06-30T09:15:00.000+02:00,0008,,,,PT1H25M,J,1444,ARRIVED,S,,8.0
6900d1f9070ea0be29d32b15,20250630+KL+1404,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-30T10:55:00.000+02:00,2025-06-30T10:55:00.000+02:00,2025-06-30T10:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-30T09:30:00.000+02:00,2025-06-30T09:30:00.000+02:00,,,,,PT1H25M,J,1404,CANCELLED,C,,
6900d1f9070ea0be29d32b16,20250630+KL+1406,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T11:16:00.000+02:00,2025-06-30T11:13:00.000+02:00,2025-06-30T11:16:00.000+02:00,2025-06-30T11:16:00.000+02:00,2025-06-30T11:30:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F53,2025-06-30T10:16:00.000+02:00,2025-06-30T10:33:00.000+02:00,2025-06-30T10:16:00.000+02:00,2025-06-30T10:15:00.000+02:00,0001,,,,PT1H15M,J,1406,ARRIVED,S,,1.0
6900d1f9070ea0be29d32b17,20250630+AF+1640,AF,AIR FRANCE,AF,32A,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T13:08:00.000+02:00,2025-06-30T12:59:00.000+02:00,2025-06-30T13:08:00.000+02:00,2025-06-30T13:08:00.000+02:00,2025-06-30T13:10:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F51,2025-06-30T12:04:00.000+02:00,2025-06-30T12:21:00.000+02:00,2025-06-30T12:04:00.000+02:00,2025-06-30T11:45:00.000+02:00,0019,,,,PT1H25M,J,1640,ARRIVED,S,,19.0
6900d1f9070ea0be29d32b18,20250630+AF+1740,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T13:32:00.000+02:00,2025-06-30T13:29:00.000+02:00,2025-06-30T13:32:00.000+02:00,2025-06-30T13:32:00.000+02:00,2025-06-30T13:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F32,2025-06-30T12:27:00.000+02:00,2025-06-30T12:46:00.000+02:00,2025-06-30T12:27:00.000+02:00,2025-06-30T12:15:00.000+02:00,0012,,,,PT1H25M,J,1740,ARRIVED,S,,12.0
6900d1f9070ea0be29d32b19,20250630+AF+1436,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T14:36:00.000+02:00,2025-06-30T14:30:00.000+02:00,2025-06-30T14:36:00.000+02:00,2025-06-30T14:36:00.000+02:00,2025-06-30T14:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F49,2025-06-30T13:34:00.000+02:00,2025-06-30T13:50:00.000+02:00,2025-06-30T13:34:00.000+02:00,2025-06-30T13:30:00.000+02:00,0004,,,,PT1H25M,J,1436,ARRIVED,S,,4.0
6900d1f9070ea0be29d32b1a,20250630+AF+1840,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T15:52:00.000+02:00,2025-06-30T15:48:00.000+02:00,2025-06-30T15:52:00.000+02:00,2025-06-30T15:52:00.000+02:00,2025-06-30T15:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F34,2025-06-30T14:50:00.000+02:00,2025-06-30T15:06:00.000+02:00,2025-06-30T14:50:00.000+02:00,2025-06-30T14:30:00.000+02:00,0020,,,,PT1H25M,J,1840,ARRIVED,S,,20.0
6900d1f9070ea0be29d32b1b,20250630+KL+1408,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-30T15:45:00.000+02:00,2025-06-30T15:45:00.000+02:00,2025-06-30T15:45:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-30T14:30:00.000+02:00,2025-06-30T14:30:00.000+02:00,,,,,PT1H15M,J,1408,CANCELLED,C,,
6900d1f9070ea0be29d32b1c,20250630+AF+1140,AF,AIR FRANCE,AF,318,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T18:06:00.000+02:00,2025-06-30T17:54:00.000+02:00,2025-06-30T18:06:00.000+02:00,2025-06-30T18:06:00.000+02:00,2025-06-30T17:45:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F53,2025-06-30T16:56:00.000+02:00,2025-06-30T17:12:00.000+02:00,2025-06-30T16:56:00.000+02:00,2025-06-30T16:25:00.000+02:00,0031,,,,PT1H20M,J,1140,ARRIVED,S,,31.0
6900d1f9070ea0be29d32b1d,20250630+AF+1440,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T19:04:00.000+02:00,2025-06-30T18:56:00.000+02:00,2025-06-30T19:04:00.000+02:00,2025-06-30T19:04:00.000+02:00,2025-06-30T19:15:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F21,2025-06-30T17:55:00.000+02:00,2025-06-30T18:13:00.000+02:00,2025-06-30T17:55:00.000+02:00,2025-06-30T17:50:00.000+02:00,0005,,,,PT1H25M,J,1440,ARRIVED,S,,5.0
6900d1f9070ea0be29d32b1e,20250630+KL+1410,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-30T20:00:00.000+02:00,2025-06-30T20:00:00.000+02:00,2025-06-30T20:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-06-30T18:40:00.000+02:00,2025-06-30T18:40:00.000+02:00,,,,,PT1H20M,J,1410,CANCELLED,C,,
6900d1f9070ea0be29d32b1f,20250630+KL+1412,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-06-30T21:35:00.000+02:00,2025-06-30T21:31:00.000+02:00,2025-06-30T21:35:00.000+02:00,2025-06-30T21:35:00.000+02:00,2025-06-30T21:25:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F32,2025-06-30T20:40:00.000+02:00,2025-06-30T20:53:00.000+02:00,2025-06-30T20:40:00.000+02:00,2025-06-30T20:15:00.000+02:00,"0022, 0003",This flight was delayed because there were no gates available.,No gate available,,PT1H10M,J,1412,ARRIVED,S,,25.0
6900d1f9070ea0be29d32b20,20250701+AF+1240,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-07-01T08:20:00.000+02:00,2025-07-01T08:14:00.000+02:00,2025-07-01T08:20:00.000+02:00,2025-07-01T08:20:00.000+02:00,2025-07-01T08:35:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F26,2025-07-01T07:14:00.000+02:00,2025-07-01T07:27:00.000+02:00,2025-07-01T07:14:00.000+02:00,2025-07-01T07:10:00.000+02:00,0004,,,,PT1H25M,J,1240,ARRIVED,S,,4.0
6900d1f9070ea0be29d32b21,20250701+AF+1340,AF,AIR FRANCE,AF,32A,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-07-01T09:30:00.000+02:00,2025-07-01T09:21:00.000+02:00,2025-07-01T09:30:00.000+02:00,2025-07-01T09:30:00.000+02:00,2025-07-01T09:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F55,2025-07-01T08:17:00.000+02:00,2025-07-01T08:29:00.000+02:00,2025-07-01T08:17:00.000+02:00,2025-07-01T08:15:00.000+02:00,0002,,,,PT1H25M,J,1340,ARRIVED,S,,2.0
6900d1f9070ea0be29d32b22,20250701+KL+1402,KL,KLM ROYAL DUTCH AIRLINES,KL,73W,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-07-01T10:00:00.000+02:00,2025-07-01T09:49:00.000+02:00,2025-07-01T10:00:00.000+02:00,2025-07-01T10:00:00.000+02:00,2025-07-01T10:00:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F50,2025-07-01T08:45:00.000+02:00,2025-07-01T08:58:00.000+02:00,2025-07-01T08:45:00.000+02:00,2025-07-01T08:40:00.000+02:00,0005,,,,PT1H20M,J,1402,ARRIVED,S,,5.0
6900d1f9070ea0be29d32b23,20250701+AF+1444,AF,AIR FRANCE,AF,223,N,NL,NETHERLANDS,AMS,52.3083,4.7681,2025-07-01T10:40:00.000+02:00,2025-07-01T10:24:00.000+02:00,2025-07-01T10:40:00.000+02:00,2025-07-01T10:40:00.000+02:00,2025-07-01T10:40:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,2F,F51,2025-07-01T09:22:00.000+02:00,2025-07-01T09:37:00.000+02:00,2025-07-01T09:22:00.000+02:00,2025-07-01T09:15:00.000+02:00,0007,,,,PT1H25M,J,1444,ARRIVED,S,,7.0
6900d1f9070ea0be29d32b24,20250701+KL+1404,KL,KLM ROYAL DUTCH AIRLINES,KL,73H,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-07-01T10:55:00.000+02:00,2025-07-01T10:55:00.000+02:00,2025-07-01T10:55:00.000+02:00,E,FR,FRANCE,CDG,49.0097,2.5486,,,,,2025-07-01T09:30:00.000+02:00,2025-07-01T09:30:00.000+02:00,,,,,PT1H25M,J,1404,CANCELLED,C,,
